,prompt,answer,model_generation,model,split,num_few_shot
200,"Q: Sansa is a famous artist, she can draw a portrait and sell it according to its size. She sells an 8-inch portrait for $5, and a 16-inch portrait for twice the price of the 8-inch portrait. If she sells three 8-inch portraits and five 16-inch portraits per day, how many does she earns every 3 days?","Sansa earns $5 x 3 = $<<5*3=15>>15 every day by selling three 8-inch portraits.
The price of the 16-inch portrait is $5 x 2 = $<<5*2=10>>10 each.
So, she earns $10 x 5 = $<<10*5=50>>50 every day by selling five 16-inch portraits.
Her total earnings is $50 + $15 = $<<50+15=65>>65 every day.
Therefore, the total amount she earns after 3 days is $65 x 3 = $<<65*3=195>>195.
#### 195","
8-inch portrait: $5/portrait
16-inch portrait: $5(2) = $<<5*2=10>>10/portrait
8-inch portrait: $5/portrait * 3 portraits = $<<5*3=15>>15
16-inch portrait: $10/portrait * 5 portraits = $<<10*5=50>>50
$15 + $50 = $<<15+50=65>>65
Sansa earns $65 every 3 days.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
201,"Q: Archibald eats 1 apple a day for two weeks. Over the next three weeks, he eats the same number of apples as the total of the first two weeks. Over the next two weeks, he eats 3 apples a day. Over these 7 weeks, how many apples does he average a week?","He ate 14 apples the first two weeks because 14 x 1 = 14
He ate 14 apples in the next three weeks because 14 = <<14=14>>14
He ate 42 apples in the final two weeks because 14 x 3 = <<14*3=42>>42
He ate 70 apples in total.
He averaged 10 apples a week because 70 / 7 = <<70/7=10>>10
#### 10","
There are 14-7=<<14-7=7>>7 total weeks in the data.
In the first two weeks, he eats 14-3=<<14-3=11>>11 apples a day.
In the first two weeks, he eats 11*2=<<11*2=22>>22 apples.
In the next three weeks, he eats 11*3=<<11*3=33>>33 apples a day.
In the next three weeks, he eats 33*3=<<33*3=99>>99 apples.
In the next two weeks, he eats 3*2=<<3*2=6>>6 apples a day.
In the next two weeks, he eats 6*2=<<6*2=12>>12 apples.
He eats a total of 22+99+12=<<22+99+12=121>>121 apples.
In the 7 weeks, he eats 121/7=<<121/7=17>>17 apples a week.
17",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
202,"Q: Susie has $200 in her piggy bank. If she puts 20% more money into her piggy bank, how much money she will have?","If Susie puts 20% more money into her piggy bank, she'll have 20/100*200 = $<<20/100*200=40>>40 more in her piggy bank.
The total amount of money in Susie's piggy bank will increase to $200+$40=$<<200+40=240>>240
#### 240","
The amount of money that will be deposited in Susie’s piggy bank is $200 * 120% = $<<200*120*.01=240>>240.
The total amount of money Susie will have in her piggy bank is $240 + $200 = $<<240+200=440>>440.

### 440",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
203,Q: Benny bought  2 soft drinks for$ 4 each and 5 candy bars. He spent a total of 28 dollars. How much did each candy bar cost?,"Benny spent 2 * $4 = $<<2*4=8>>8 on soft drinks.
Benny spent a total of $28 - $8 on soft drinks = $<<28-8=20>>20 on candy bars.
Benny spent $20 / 5 candy bars = $<<20/5=4>>4 for each candy bar.
#### 4","
He spent 4*2= $<<4*2=8>>8 on soft drinks.
He spent 28-8= $<<28-8=20>>20 on candy bars.
Each candy bar cost 20/5=$<<20/5=4>>4.
Each candy bar cost $4.
$4",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
204,"Q: Jack has a stack of books that is 12 inches thick. He knows from experience that 80 pages is one inch thick. If he has 6 books, how many pages is each one on average?","There are 960 pages because 80 x 12 = <<80*12=960>>960
Each book is 160 pages because 960 / 6 = <<960/6=160>>160
#### 160","
He has 12*80=<<12*80=960>>960 pages in total.
So he has 960/6=<<960/6=160>>160 pages per book.
Jack has 160 pages per book on average.
160",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
205,"Q: Wickham is throwing a huge Christmas party. He invites 30 people. Everyone attends the party, and half of the guests bring a plus one (one other person). He plans to serve a 3-course meal for the guests. If he uses a new plate for every course, how many plates does he need in total for his guests?","The number of guests that bring a plus one is 30 / 2 = <<30/2=15>>15 guests
The total number of guests at the party, including the plus ones, is 30 + 15 = <<30+15=45>>45 guests
Since there are 3 courses, Wickham will need 45 * 3 = <<45*3=135>>135 plates
#### 135","
30 guests + their dates = <<30+30=60>>60 guests
60 guests / 2 = <<60/2=30>>30 guests + 1 guest = 31 guests
31 guests * 3 courses = <<31*3=93>>93 plates
He needs 93 plates in total.
",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
206,"Q: There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If there are 148 lions in Londolozi after 1 year, how many lions were there in Londolozi at first?","There are 5-1=<<5-1=4>>4 more lions each month.
There will be 4*12=<<4*12=48>>48 more lions after 1 year.
There were 148-48=<<148-48=100>>100 lions in Londolozi at first.
#### 100","
There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If there are 148 lions in Londolozi after 1 year, how many lions were there in Londolozi at first?
There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If there are 148 lions in Londolozi after 1 year, how many lions were there in Londolozi at first?
There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If there are 148 lions in Londolozi after 1 year, how many lions were there in Londolozi at first?
There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If there are 148 lions in Londolozi after 1 year, how many lions were there in Londolozi at first?
There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If there are 148 lions in Londolozi after 1 year, how many lions were there in Londolozi at first?
There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If there are 148 lions in Londolozi after 1 year, how many lions were there in Londolozi at first?
There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If there are 148 lions in Londolozi after 1 year, how many lions were there in Londolozi at first?
There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
207,Q: John volunteers at a shelter twice a month for 3 hours at a time.  How many hours does he volunteer per year?,"He volunteers 2*12=<<2*12=24>>24 times a year
So he volunteers for 24*3=<<24*3=72>>72 hours
#### 72","
He volunteers 2*12=<<2*12=24>>24 times a year
So he volunteers for 24*3=<<24*3=72>>72 hours a year
So he volunteers 72/52=<<72/52=1.2>>1.2 hours a week
So he volunteers 1.2*52=<<72/52=1.2>>1.2 hours per week
That means he volunteers 1.2*52=<<1.2*52=63>>63 hours per year
So he volunteers 63/52=<<63/52=1.14>>1.14 hours a week
So he volunteers 1.14*52=<<63/52=1.14>>1.14 hours per week
That means he volunteers 1.14*52=<<52*1.14=63>>63 hours per year
So he volunteers 63/52=<<63/52=1.2>>1.2 hours a week
So he volunteers 1.2*52=<<1.2*52=63>>63 hours per year
So he volunteers 63/52=<<63/52=1.2>>1.2 hours a week
So he volunteers 1.2*52=<<63/52=1.2>>1.2 hours per week
That means he volunteers 1.2*52=<<1.2*52=63>>63 hours per year
So he volunteers 63/52=<<63/52=1.2>>1.2 hours a week
So he volunteers 1.2*52=<<52*1.2=63>>63 hours per year
So he volunteers 63/52=<<63/52=1.2>>1.2 hours a week
So he volunteers 1.2*52=<<52*1.2=63>>63 hours per year
That means he volunteers 63/52=<<63/52=1.2>>1.2 hours a week
So he volunteers 1.2*52=<<63/52=1.2>>1.2 hours per week
That means he volunteers 1.2*52=<<52*1.2=63>>63 hours per year
So he volunteers 63/52=<<63/52=1.2>>1.2 hours a week
So he volunteers 1.2*52=<<63",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
208,Q: John puts $25 in his piggy bank every month for 2 years to save up for a vacation. He had to spend $400 from his piggy bank savings last week to repair his car. How many dollars are left in his piggy bank?,"He saved money for 2 years, which is equal to 12 x 2 = <<12*2=24>>24 months.
The amount of money he saved is $25*24 = $<<25*24=600>>600.
But he spent some money so there is $600 - $400 = <<600-400=200>>200 left.
#### 200","
John has been saving for 2 years which is 12 months * 2 years = <<12*2=24>>24 months
He has been saving for 24 months and has added $25 per month so he has saved $25 * 24 = $600
He spent $400 from his $600 so he now has $600 - $400 = $200 left in his piggy bank
There are 100 cents in each dollar so $200 is 100*200 = $<<200*100=20000>>20,000 cents
He had $20,000 cents in his piggy bank and spent $400 so he now has $20,000 -$400 = $18,600 left in his piggy bank
John had $20,000 cents in his piggy bank and he now has $18,600 cents left so he has $20,000 - $18,600 = $2,400 cents left in his piggy bank
There are 100 cents in each dollar so $2,400 cents is 100*2400 = $<<2400*100=24000>>24,000 dollars
John had $24,000 in his piggy bank and he now has $24,000 - $2,400 = $22,600 in his piggy bank
John has $22,600 saved in his piggy bank.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
209,"Q: Five coaster vans are used to transport students for their field trip. Each van carries 28 students, 60 of which are boys. How many are girls?","There are a total of 5 vans x 28 students = <<5*28=140>>140 students.
If 60 are boys, then 140 - 60 = <<140-60=80>>80 of these students are girls.
#### 80","
The five vans carry a total of 5*28=<<5*28=140>>140 students.
If 60 of those students are boys, then 140-60= <<140-60=80>>80 students are girls.
The number of girls is 80/2=<<80/2=40>>40.
Five coaster vans are used to transport students for their field trip. Each van carries 28 students, 60 of which are boys. How many are girls? The five vanes carry a total of 5*28=140 students. If 60 of those students are boys, then 140-60=80 students are girls. The number of girls is 80/2=40.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
210,"Q: Bobby has 16 toy cars, and the number of cars he has increases by 50% every year. How many toy cars will Bobby have in three years?","In the first year, Bobby will acquire 16 * .5 = <<16*.5=8>>8 new cars.
After the first year, he will have a total of 16 + 8 = <<16+8=24>>24 cars.
In the second year, Bobby will acquire 24 * .5 = <<24*.5=12>>12 new cars.
After the second year, he will have 24 + 12 = <<24+12=36>>36 cars in total.
In the third year, Bobby will acquire 36 * .5 = <<36*.5=18>>18 new cars.
After the third year, he will have 36 + 18 = <<36+18=54>>54 cars in total.
#### 54","
In the first year, Bobby has 16 * 1.5 = <<16*1.5=24>>24 toy cars.
In the second year, Bobby has 24 * 1.5 = 36 toy cars.
In the third year, Bobby has 36 * 1.5 = <<36*1.5=54>>54 toy cars.
Bobby will have 54 toy cars in three years.
",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
211,"Q: Last year Jessica paid $1000 for rent, $200 for food, and $100 for car insurance each month. This year her rent goes up by 30%, food costs increase by 50%, and the cost of her car insurance triples because she was at fault in an accident. How much more does Jessica pay for her expenses over the whole year compared to last year?","First find the increase in rent by multiplying last year's rent by 30%: $1000 * .3 = $<<1000*.3=300>>300
Then find the food cost increase by multiplying last year's costs by 50%: $200 * .5 = $<<200*.5=100>>100
Then find the new car insurance price by multiplying last year's price by 3: $100 * 3 = $<<100*3=300>>300
Then subtract the cost of car insurance last year from this year's price to find the increase: $300 - $100 = $<<300-100=200>>200
Now find how much Jessica's monthly expenses increased by adding the increases in each of the three costs: $300 + $100 + $200 = $<<300+100+200=600>>600
Now multiply the increase per month by the number of months in a year to find the annual increase: $600/month * 12 months/year = $<<600*12=7200>>7200/year
#### 7200","
She pays $300 more for rent because 1000*.3 = <<1000*.3=300>>300
Her rent is now 1000+300 = $<<1000+300=1300>>1300
She pays $500 more for food because 200*.5 = <<200*.5=100>>100
Her food cost is now 200+100 = $<<200+100=300>>300
She pays $600 more for car insurance because 100*3 = <<100*3=300>>300
Her car insurance cost is now 100+300 = $<<100+300=400>>400
She pays $1300+300+400 = $<<1300+300+400=2000>>2000 for her expenses
She pays $2000-1000 = $<<2000-1000=1000>>1000 more for her expenses over the whole year compared to last year.
1000",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
212,"Q: Randy just turned 12 and started playing the piano. His friend Sheila told him about the 10,000-hour rule which says, after 10,000 hours of practice, you become an expert or master in your field. If Randy wants to become a piano expert before he is 20, how many hours a day will he need to practice if he practices every day, Monday – Friday, and takes two weeks off for vacation each year?","Randy has 20 – 12 = <<20-12=8>>8 years until he is 20.
He must practice 10,000 hours / 8 years = <<10000/8=1250>>1,250 hours a year to become an expert.
There are 52 weeks in a year – 2 weeks of vacation Randy plans to take = <<52-2=50>>50 weeks of practice for Randy.
Randy will practice Monday – Friday, which is 5 days a week, so 50 weeks x 5 days = <<50*5=250>>250 days of practice each year.
Randy will need to practice 1250 hours / 250 days = <<1250/250=5>>5 hours each day.
#### 5"," Randy will be practicing for 20-2=<<20-2=18>>18 years.
First find the number of weeks in 18 years: 18 years / 7 years/week = <<18/7=2.5>>2.5 weeks/year
Then divide the number of weeks by the number of weeks per year to find the number of weeks Randy practices per year: 2.5 weeks/year / 52 weeks/year = <<2.5/52=0.5>>0.5 weeks/year
Then multiply Randy's weekly practice time by the number of years to find the total number of hours he practices: 0.5 weeks/year * 10,000 hours/week = <<0.5*10000=5000>>5000 hours/year
Then multiply Randy's weekly practice time by the number of years to find the total number of hours he practices: 5000 hours/year * 18 years = <<5000*18=90000>>90000 hours
Then divide the total number of hours by the number of hours per week to find the number of hours Randy practices each week: 90000 hours / 7 days/week = <<90000/7=13333>>13333 hours/week
Then multiply Randy's weekly practice time by the number of weeks per year to find the number of weeks he practices each year: 13333 hours/week * 52 weeks/year = <<13333*52=69131>>69131 hours/year
Then divide the total number of hours Randy practices by the number of weeks per year to find the number of hours Randy practices each week: 69131 hours / 52 weeks/year = <<69131/52=1264>>1264 hours/week
Then multiply Randy's weekly practice time by the number of weeks per year to find the number of hours Randy practices each week: 1264 hours/week * 52 weeks/year = 67048 hours/year
Then divide the total number of hours Randy practices by the number of hours per week to find the number of hours Randy practices each day: 67048 hours / 7 days/week = <<67048/7=9363>>9363 hours/week
Then multiply Randy's weekly practice time by the number of weeks per year to find the number of hours Randy practices each week: 9363 hours/week * 52 weeks/year = 485376 hours/year
Then divide the total number of hours Randy practices by the number",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
213,"Q: Mike and Ted planted tomatoes.  In the morning, Mike planted 50 tomato seeds while Ted planted twice as much as Mike.  In the afternoon, Mike planted 60 tomato seeds while Ted planted 20 fewer tomato seeds than Mike. How many tomato seeds did they plant altogether?","Ted planted 2 x 50 = <<2*50=100>>100 tomato seeds.
So, Mike and Ted planted 50 + 100 = <<50+100=150>>150 tomato seeds in the morning.
In the afternoon, Ted planted 60 - 20 = <<60-20=40>>40 seeds.
Thus, Mike and Ted planted 60 + 40 = <<60+40=100>>100 tomato seeds in the afternoon.
Therefore, they planted 150 + 100 = <<150+100=250>>250 tomato seed altogether.
#### 250","
Mike planted 50 seeds in the morning and then 60 seeds in the afternoon while Ted planted twice as many as Mike in the morning and then had 20 fewer seeds than Mike in the afternoon for a total of 2*50+20=100+80=<<2*50+20=180>>180 seeds
Together they planted 50+60+100+180=<<50+60+100+180=300>>300 seeds
300",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
214,Q: In 6 months Bella and Bob will be celebrating their 4th anniversary.  How many months ago did they celebrate their 2nd anniversary?,"First, we find their current point in time be realizing that 4 years is 4 sets of 12 months, meaning at that anniversary they will have been together 4*12=<<4*12=48>>48 months
Then, we subtract their 6 month difference, finding they are at 48-6=<<48-6=42>>42 months into their relationship.
Since 2 years would be 2*12=<<2*12=24>>24 months into the relationship.
We take the larger number, 42, and subtract the smaller number, 24 to find the difference in months, meaning it is 42-24= <<42-24=18>>18 months
#### 18","
They got married 4 years ago.
They've been married for 4-6=<<4-6=2>>2 years.
Their 2 year anniversary is 2-4=<<2-4=2>>2 years from now.
There are 6-2=<<6-2=4>>4 years between the two anniversaries.
So, 6 months is 4/12 months.
So, in 6 months, it will have been 2*4=<<2*4=8>>8 months since they celebrated their 2nd anniversary.
6 months ago was 2-8=<<2-8=2>>2 months ago.
So, the 2 year anniversary was 2-4=<<2-4=2>>2 months ago.
The first anniversary was 1 year ago.
So, 6 months ago, they celebrated their 2 year anniversary, their 1 year anniversary, and their 2 month anniversary.
Thus, 6 months ago, they celebrated their 2nd anniversary, 2nd anniversary, 1 year anniversary, and 2 month anniversary.
Thus, 6 months ago, they celebrated their 2nd anniversary, 2nd anniversary, 1 year anniversary, 2 month anniversary, and 1 month anniversary.
Thus, 6 months ago, they celebrated their 2nd anniversary, 2nd anniversary, 1 year anniversary, 2 month anniversary, 1 month anniversary, and 1/2 month anniversary.
Thus, 6 months ago, they celebrated their 2nd anniversary, 2nd anniversary, 1 year anniversary, 2 month anniversary, 1 month, 1/2 month and 1/2 month anniversary.
Thus, 6 months ago, they celebrated their 2nd anniversary, 2nd anniversary, 1 year anniversary, 2 month anniversary, 1 month, 1/2 month, and 1/2 month anniversary.
Thus, 6 months ago, they celebrated their 2nd anniversary, 2nd anniversary, 1 year anniversary, 2 month anniversary, 1 month, 1/2 month, and 1/2 month anniversary.
Thus, 6 months ago, they celebrated their 2nd anniversary, 2nd anniversary, 1 year anniversary, 2 month anniversary, 1 month, 1/2 month, and 1/2 month anniversary.
Thus, 6 months ago, they celebrated their 2nd anniversary, 2nd anniversary, 1 year anniversary, 2 month, 1 month, 1/2 month, and 1/2 month anniversary.
Thus, 6 months ago, they celebrated",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
215,Q: A church has 120 members. 40% are adults. The rest are children. How many children more children are there than adults?,"There are 48 adults because 120 x .4 = <<120*.4=48>>48
60% of members are children because 100 - 40 = <<100-40=60>>60
There are 72 children because 120 x .6 = <<120*.6=72>>72
There are 24 more children than adults because 72 - 48 = <<72-48=24>>24
#### 24","
There are 120*.4=<<120*.4=48>>48 adults in the church.
There are 120-48=<<120-48=72>>72 children in the church.
There are 72-48=<<72-48=24>>24 more children than adults in the church.
There are 24 children - 48 adults = 24 children - 48 = <<24-48=6>>6 more children than adults in the church.
Is it correct?",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
216,"Q: Missy had a giant piggy bank in her bedroom.  Every day she would search the house for change to put in her bank.  After 4 years, the bank was opened and it contained $450 in change.  If the second, third, and fourth-year she doubled the amount of money she put in the bank from the amount she had put in the previous year, how much money, in dollars, did she put in the bank the first year?","We let x be the amount of money she put in the bank the first year,
Then the second year was 2*x,
and the third year was 2*2*x=4*x,
and the fourth year was 2*2*2*x=8*x.
And the total amount she put in the bank, $450, is the sum of all four years, or $450 = x+(2*x)+(4*x)+(8*x).
This simplifies to $450=15*x.
And therefore, the amount of money she put in the bank the first year was x=$<<30=30>>30.
#### 30","
We know that the bank contained $450 in change, so the total amount of money deposited over the four years is $450+$450=$<<450+450=900>>900.
If the second, third, and fourth-year she doubled the amount of money she put in the bank from the amount she had put in the previous year, the first year she put in $900/2=$<<900/2=450>>450.
Thus the total amount of money she put in the bank the first year was $450.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
217,"Q: By the time Anne is two times as old as Emile, Emile will be six times as old as Maude. If Maude will be 8 years old, how old will Anne be?","If Maude's age is 8 by the time Anne's age is four times Emile's age, Emile will be six times as old as Maude, which totals 6*8 = 48 years.
If Emile's age is 48 years old by the time Anne's age is twice her number, Anne will be 2*48 = <<48*2=96>>96 years.
#### 96","
If Emile will be six times as old as Maude, that means Emile will be 6*8=<<6*8=48>>48 years old.
By the time Anne is two times as old as Emile, she will be 48*2=<<48*2=96>>96 years old.
Anne will be 96 years old.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
218,"Q: Ravi has some coins. He has 2 more quarters than nickels and 4 more dimes than quarters. If he has 6 nickels, how much money does he have?","Ravi has 6 + 2 = <<6+2=8>>8 quarters.
He has also 8 + 4 = <<8+4=12>>12 dimes.
A nickel is worth 5 cents so Ravi's nickels amount to 6 x 5 = <<6*5=30>>30 cents.
A quarter is worth 25 cents so his quarters amount to 8 x 25 = <<8*25=200>>200 cents.
A dime is worth 10 cents so his dimes amount to 12 x 10 = <<12*10=120>>120 cents.
therefore, Ravi has 30 + 200 + 120 = <<30+200+120=350>>350 cents.
#### 350","
Ravi has 6 nickels, which is worth 6*5 = <<6*5=30>>30 cents.
Ravi has 2 more quarters than nickels, which is 2+6 = <<2+6=8>>8 quarters.
Ravi has 4 more dimes than quarters, which is 4+8 = <<4+8=12>>12 dimes.
Ravi has 12 dimes, which is worth 12*10 = <<12*10=120>>120 cents.
Ravi has 8 quarters, which is worth 8*25 = <<8*25=200>>200 cents.
Ravi has 120+200 = <<120+200=320>>320 cents.
Ravi has 320 cents, or 320/100 = <<320/100=3.2>>3.2 dollars.
Ravi has $3.2.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
219,"Q: Lisa is looking to attempt a World Record. She has decided to try and match Joey Chestnut's record of eating 75 full hotdogs, buns included, in 10 minutes. Halfway through the time Lisa has eaten 20 hotdogs. How many hotdogs will she have to eat per minute to at least tie Joey Chestnut's record?","Joey Chestnut ate 75 hotdogs to claim the record and Lisa has eaten 20 hot dogs so far, so she still needs to eat 75-20=<<75-20=55>>55 hotdogs to tie Joey Chestnut.
Lisa has a 10 minute time period to eat the hotdogs and half the time has already passed, which means Lisa has 10/2=<<10/2=5>>5 minutes left until the competition is over.
If she needs to eat 55 hotdogs to tie Joey Chestnut and there are 5 minutes left in the competition period then she needs to eat 55/5=<<55/5=11>>11 hot dogs per minute to have a chance of tying for a win.
#### 11","
Lisa has eaten 20 hotdogs out of 75 total hotdogs so far.
To tie Joey Chestnut's record, Lisa needs to eat 75 total hotdogs / 2 = <<75/2=37.5>>37.5 hotdogs per minute.
Lisa will have to eat 37.5 hot dogs per minute to tie Joey Chestnut's record.
Lisa will have to eat 1 minute / 60 seconds = 1/60th of a minute to tie Joey Chestnut's record.
Lisa will have to eat 37.5 hot dogs per minute x 1/60th of a minute = <<37.5*1/60=6>>6 hotdogs in 1 minute.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
220,"Q: A car uses 20 gallons of gas to travel 400 miles. Mr. Montero's car has 8 gallons in it. How many more gallons of gas does he need to travel 600 miles, back and forth?","Mr. Montero is traveling a total distance of 600 miles + 600 miles = <<600+600=1200>>1200 miles.
There are 1200 miles / 400 miles = <<1200/400=3>>3 sets of 400 miles in 1200 miles.
So Mr. Montero needs 20 gallons/set x 3 sets = <<20*3=60>>60 gallons in all.
Since his car has 8 gallons already, then he needs to add 60 gallons - 8 gallons = <<60-8=52>>52 gallons more.
#### 52","
He travels 600 miles / 2 = <<600/2=300>>300 miles in each direction.
He needs 300 * 2 = <<300*2=600>>600 gallons of gas.
He needs 600 - 8 = <<600-8=592>>592 gallons of gas.
Mr. Montero needs 592 - 20 = <<592-20=572>>572 gallons of gas.
He needs 572 gallons of gas for each trip.
He will use 572 * 2 = <<572*2=1144>>1144 gallons of gas.
Mr. Montero needs 1144 gallons of gas for a round trip.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
221,"Q: Mira jogs every morning. She jogs 5 miles per hour. If she jogs for 2 hours every morning, how many miles can she jog for five days?","Mira jogs 5 x 2 = <<5*2=10>>10 miles per day.
Therefore she can jog 10 x 5 = <<10*5=50>>50 miles for 5 days.
#### 50","
Mira jogs 5 miles per hour. If she jogs for 2 hours every morning, she can jog for 2*2=<<2*2=4>>4 hours.
In 5 days, Mira can jog for 4*5=<<4*5=20>>20 hours.
In 5 days, Mira can jog for 20*5=<<20*5=100>>100 miles.
Mira can jog 100 miles every 5 days.
Mira can jog 5 miles per hour for 100/5= <<100/5=20>>20 hours.
Mira can jog 20 hours for 20*5= <<20*5=100>>100 miles in 5 days.
Mira can jog 100 miles in 5 days.
Mira can jog 100 miles in 5 days.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
222,Q: Bekah had to read 408 pages for history class. She read 113 pages over the weekend and has 5 days left to finish her reading. How many pages will she need to read each day for 5 days to complete her assignment?,"Pages left to read: 408 - 113 = <<408-113=295>>295 pages
295/5 = <<295/5=59>>59 pages
Bekah needs to read 59 pages each day.
#### 59","
Pages remaining: 408 - 113 = <<408-113=295>>295 pages
295/5 = <<295/5=59>>59 pages
Bekah needs to read 59 pages each day for 5 days to finish her history book.
",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
223,Q: Andy and Bob went to the canteen to buy snacks. They spent the same amount. Andy bought a can of soda at $1 and two hamburgers at $2 each.  Bob ordered two sandwiches for $3 and a can of fruit drink.  How much did Bob's fruit drink cost?,"Two hamburger cost 2 x $2 = $<<2*2=4>>4.
So, Andy spent $1 + $4 = $<<1+4=5>>5.
Therefore, Bob's fruit drink cost $5 - $3 = $<<5-3=2>>2.
#### 2","
Two hamburger cost 2*2=$<<2*2=4>>4
So Andy spent 1+4=$<<1+4=5>>5
Bob spent 3+5=$<<3+5=8>>8
So Bob's fruit drink cost 8-5=$<<8-5=3>>3
Andy and Bob spent 5+8=$<<5+8=13>>13
Andy and Bob's fruit drink cost 13-2=$<<13-2=11>>11.
So Bob's fruit drink cost $11/2=$<<11/2=5.5>>5.5.
So Bob's fruit drink cost $5.5",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
224,"Q: A library cabinet houses five ancient scrolls. The first scroll is 4080 years old. If each scroll is older than the last by half as many years as the last scroll’s age, how old is the fifth scroll?","The second scroll is 4080 + 4080 / 2 = 4000 + 2040 = <<4080+4080/2=6120>>6120 years old.
The third scroll is 6120 + 6120 / 2 = 6120 + 3060 = <<6120+6120/2=9180>>9180 years old.
The fourth scroll is 9180 + 9180 / 2 = 9180 + 4590 = <<9180+9180/2=13770>>13770 years old.
The fifth scroll is 13770 + 13770 / 2 = 13770 + 6885 = <<13770+13770/2=20655>>20655 years old.
#### 20655","
The second scroll is 4080/2= <<4080/2=2040>>2040 years old.
The third scroll is 2040/2= <<2040/2=1080>>1080 years old.
The fourth scroll is 1080/2= <<1080/2=530>>530 years old.
Therefore, the fifth scroll is 530+4080= <<530+4080=5030>>5030 years old.
The fifth scroll is 5030 years old.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-chat-gsm8k-ft-hf,train,0
